timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-21 18:12:02,b'Tommy catches potential assassin. Claims to be journalist. https://t.co/cOpCvNa37U',b'PurplePantherUK',[],321
2019-06-21 18:11:54,"b""@CharlieHicks90 @Miguelsapimp @Roblev0 @JTillx @VeuveK @El_Chele85 @MindedMusically @itsafrogslife @CharithRuckmal @Davidmetroland @geor97 @JohnRya13591294 @IanGianni @David_Vaporium @dw2essex @BrunoTheBridge @Macid3000 @MattGeeSymonds @Andywilds1 @Sir_Tommy_ @twvasi @duggan_paul @NielsOckelmann @LesterS65508129 @ThatAndreCamara @SGTVance @BrexitGone @The_Leaver @JonattonY @g123i1l @viv_cooper @rosebudorson @FairyP0ckmother @dwcwinter @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @Homeless_Info @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @TwitterSupport That's the boss with comprehensive health insurance, right? How does he know?""",b'cathyby',[],4019
2019-06-21 18:11:52,b'Check out what I just added to my closet on Poshmark: Tommy Hilfiger. https://t.co/vblkM5ht98 via @poshmarkapp #shopmycloset',b'hotface369',['shopmycloset'],43
2019-06-21 18:11:49,"b""Ryanair passenger who 'hurled homophobic abuse' is Tommy Robinson fan https://t.co/qy1xoCJX7n via @MailOnline""",b'PatrickECooley',[],17976
2019-06-21 18:11:41,b'@cathyby @NielsOckelmann @SGTVance @CharlieHicks90 @BrexitGone @JTillx @LesterS65508129 @g123i1l @geor97 @BrunoTheBridge @ThatAndreCamara @El_Chele85 @MindedMusically @duggan_paul @The_Leaver @JonattonY @viv_cooper @dw2essex @MattGeeSymonds @JohnRya13591294 @rosebudorson @Miguelsapimp @FairyP0ckmother @Davidmetroland @Sir_Tommy_ @itsafrogslife @CharithRuckmal @dwcwinter @twvasi @Andywilds1 @Macid3000 @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @VeuveK @Homeless_Info @IanGianni @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @FacesPics Your example is a statement that asserts the Right only to make decisions for the benefit of the state. Where are their `codified` individual Rights?',b'David_Vaporium',[],1795
2019-06-21 18:11:33,"b'@SimonBruni Dear Nigel, My name is Tommy (aka Stephen) and I\xe2\x80\x99m 36 but you\xe2\x80\x99d think I was 10. I love you and if anythink upsets you call me and I\xe2\x80\x99ll punch their lights out. Love, Tommy'",b'vacantsponge',[],904
2019-06-21 18:11:23,"b""Ryanair passenger who 'hurled homophobic abuse' is Tommy Robinson fan https://t.co/PWvPUATTiZ""",b'PatrickECooley',[],17976
2019-06-21 18:11:13,b'@TJ_Cobain Pick me pls tommy',b'ABN828',[],19
2019-06-21 18:11:13,b'@realDonaldTrump @TuckerCarlson @foxandfriends Trump is so embarrassing',b'tommy_sossa',[],1
2019-06-21 18:11:09,b'Tommy',b'TrueLoveIsIce',[],0
2019-06-21 18:11:04,"b'Alexa, play \xe2\x80\x98Crashed The Wedding\xe2\x80\x99 by Busted. https://t.co/HykdoMDIGb'",b'Tommy_Roxx',[],424
2019-06-21 18:11:04,b'You will love it mate. Great day out\xf0\x9f\x98\x8e https://t.co/3BaEav958g',b'tommy_maher7',[],154
2019-06-21 18:11:02,b'@NBA @2ez_nassie For tommy',b'CHASODIP',[],0
2019-06-21 18:10:56,"b""@David_Vaporium @NielsOckelmann @SGTVance @CharlieHicks90 @BrexitGone @JTillx @LesterS65508129 @g123i1l @geor97 @BrunoTheBridge @ThatAndreCamara @El_Chele85 @MindedMusically @duggan_paul @The_Leaver @JonattonY @viv_cooper @dw2essex @MattGeeSymonds @JohnRya13591294 @rosebudorson @Miguelsapimp @FairyP0ckmother @Davidmetroland @Sir_Tommy_ @itsafrogslife @CharithRuckmal @dwcwinter @twvasi @Andywilds1 @Macid3000 @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @VeuveK @Homeless_Info @IanGianni @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @FacesPics You're claiming that the Human Rights Act (see government link) is not law?  https://t.co/nQGa5uyV75  Are you saying it doesn't apply in the UK?""",b'cathyby',[],4019
2019-06-21 18:10:50,b'College World Series finals on right now on ESPN!   @BASEBALLPNHS @Tommy_Henry_28',b'PortageNorthern',[],2279
2019-06-21 18:10:47,b'@freetherays Tommy Pham trade? Emilio Pagan?  They were both acquired via prospects. More than a third of the roster was drafted or signed by the #Rays (15/40).  That number will increase dramatically in the next 2 seasons.',b'neilsolondz',['Rays'],4330
2019-06-21 18:10:02,b'@tommy__burner People with hair plugs would definitely think forida is the best place in the country  Also good looks that all your fb stories are pizza related',b'evanchwalek',[],174
2019-06-21 18:10:01,b'Kisstory reminding me what an absolute banger this is \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb  Neneh Cherry - Buffalo Stance https://t.co/4wBZvaL797 via @YouTube',b'Tommy_Gunn86',[],1085
2019-06-21 18:09:59,"b""@tommy_hawkins @MDAtweetspace @HTADesignLLP Just curious, what makes them 'fantastic'?""",b'thehodah',[],189
2019-06-21 18:09:56,"b""@Butche999 @Serremmy @arcutha @ravgo52 @AW95NJ @SLA1500 @EMastrro @hughglue @charbship @mitra9816 @unkiewood @EricSHarris7 @Godsgirl158 @1forEnglish1 @tommy_jmp2 @Kiki25755126 @CharlieD2749 @acutewinky12 @BlueStateSOS @goofballgeorge @GenePoolAward @JonMichaelOlsen @AlannaCaseyOMa1 that's a new one - Obummer.""",b'rosalynbecker77',[],2836
2019-06-21 18:09:51,b'@chrismuzz25 @buryfchannah Football creditors have to be more than that - think its 35p in the pound at least',b'Tommy_Ankers',[],193
2019-06-21 18:09:49,"b'Hey Tommy Hank(@TommyHank7), thank you for following me'",b'JessicaBaldovi2',[],75
2019-06-21 18:09:47,b'@WishFmOfficial can you please give my Auntie Betty Bishop wife of Saints best ever number 7 Tommy Bishop a mention she is over from Australia visiting family &amp; Is at the Tottally wicked stadium  thanks Karen',b'Kazzabella32',[],8
2019-06-21 18:09:40,"b'@LivingGodsTruth @isierranichole @JustinPetersMin @nowhitesaviors @Ken_1689 @veriteetfeu I missed that the first time. thank you, brother.'",b'tommy_alderman',[],157
2019-06-21 18:09:39,"b""*PayPal can't help.. not can.""",b'tommy_4W3S0M3',[],32
