timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-26 17:27:03,b'Manchester United could land World Cup winner as part of major transfer\xc2\xa0deal https://t.co/MeloqlUpKD https://t.co/c81NG1UUVM',b'motionadven',[],496
2019-06-26 17:27:00,"b""Women's World Cup 2019: Hasegawa equalises for Japan against run of\xc2\xa0play https://t.co/zGdOTrxHfl""",b'SeymourProducts',[],365
2019-06-26 17:27:00,"b""Women's World Cup 2019: Netherlands knock out Japan with last-mintue\xc2\xa0penalty https://t.co/VtqkWRZWDl""",b'SeymourProducts',[],365
2019-06-26 17:27:00,"b""Women's World Cup 2019: Lieke Martens' penalty sends Netherlands through\xc2\xa02-1 https://t.co/P84HrQkZrJ""",b'SeymourProducts',[],365
2019-06-26 17:27:00,"b'ICC Cricket World Cup 2019 : Match 34, West Indies vs India, Dream11 and Fantasy Cricket Tips &amp; Suggestions.  #ICCWorldCup2019 #ICCWC2019 #CWC19 #WIvIND #WIvsIND #WestIndies #INDvWI #INDvsWI #India #Dream11  https://t.co/yD4Su5dKAE'",b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'WIvIND', 'WIvsIND', 'WestIndies', 'INDvWI', 'INDvsWI', 'India', 'Dream11']",609
2019-06-26 17:26:51,b'Ak aur nishani unbeaten team IA beat hoge ye world cup hamara hy',b'ayeshaygul0',[],150
2019-06-26 17:26:50,b'Pakistan are going to knock England out of their World Cup.',b'anthonyfdshaw',[],3758
2019-06-26 17:26:47,"b""I love @mPinoe!!! Trump slams Rapinoe for saying she won't go to 'f***ing White House' https://t.co/vnBNshM7rF via @MailOnline""",b'NYCProPoker',[],186
2019-06-26 17:26:42,b'Cricket World Cup: New Zealand lose Martin Guptill against\xc2\xa0Pakistan https://t.co/Piw0CwzLf5 https://t.co/GQiRzRHUnH',b'BahamasHerald',[],130
2019-06-26 17:26:33,b'2002 Brazil defeat Turkey 1-0 in FIFA World Cup Semi-Final in Saitama Stadium #OnThisDay @FIFAcom @FIFAWorldCup https://t.co/QHaTps8a2z',b'Iain_McDougall',['OnThisDay'],649
2019-06-26 17:26:28,"b'Pakistan is the Only team in the 1992 World Cup, who defeated New Zealand in the Group match and also in the Semi Final.  #PAKvNZ https://t.co/uzUUeH8Mh0'",b'KMARIFJI',['PAKvNZ'],443
2019-06-26 17:26:25,"b'U.S. Holds Off an Ascendant Spain, for Now, at Women\xe2\x80\x99s World Cup https://t.co/2871G7ZMmI'",b'HarrisBaylen1',[],63
2019-06-26 17:26:24,b'Women\xe2\x80\x99s World Cup 2019 power rankings by @SuzyWrack #FIFAWWC https://t.co/V7tO4xuMyM',b'guardian_sport',['FIFAWWC'],788757
2019-06-26 17:26:17,"b""The other day I heard a guy say its always funny and quite telling of the the male coach's tactical prowess, when in the women's football world cup, a team coached by a woman, victors over a team coached by a man. How sexist.""",b'God_sVeryOwn',[],586
2019-06-26 17:26:17,b'World cup finals around where I got seats for 200 quid from ballot now going for \xf0\x9f\x91\x87you lads want to make a bid if India and/or England comes for it \xf0\x9f\x98\x82\xf0\x9f\x98\x82@teasri @niravstoons @_Beta_Male @LondonAvBrad @swarajkumar224 https://t.co/Ks31ApiGnO',b'UreshP',[],4804
2019-06-26 17:26:12,"b""@fat711 I am definitely hoping for a US loss in the Women's World Cup kickball tournament.  I would love to see this person cry and go off into obscurity.""",b'rusty_schroeder',[],2802
2019-06-26 17:26:11,b'Really is. Though I didn\xe2\x80\x99t see him play. Just endless clips on YouTube and the odd World Cup https://t.co/TekqA1Sc6A',b'pe_nng',[],397
2019-06-26 17:26:00,"b'One Stop for all the \xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99@indiancricketteam updates #followtheblues \xf0\x9f\x98\x8d only on #starsports1telugu don\xe2\x80\x99t miss it \xf0\x9f\xa4\xaa tomo at 9am, 10:30am &amp; 12pm \xf0\x9f\x99\x88\xf0\x9f\xa5\xb0 #cricket #CWC19 #worldcup #iccworldcup2019 #happyme #myshow #hardwork #anchornehachowdary #INDvsAFG #INDvsWI https://t.co/EMed8FKVxw'",b'thenehachowdary',"['followtheblues', 'starsports1telugu', 'cricket', 'CWC19', 'worldcup', 'iccworldcup2019', 'happyme', 'myshow', 'hardwork', 'anchornehachowdary', 'INDvsAFG', 'INDvsWI']",1782
2019-06-26 17:25:57,b'@BCCI very funny..Dhonis 6 months record beats Shastrys life time record....allah mehrbaan Shastri pehlwaan https://t.co/INThrmsXn0 Download the TOI app now: https://t.co/Oq4dacNftr',b'Sandybr79',[],92
2019-06-26 17:25:56,b'Lol fuckin Donnie is gonna call out @mPinoe - the captain of the @uswnt. In the middle of the World Cup. In the middle of Pride Month. 2 days before what will be the biggest match of the tournament. 2 days before #WorldPrideNYC kicks off.  This is going to end well for him.',b'gingerstallion',['WorldPrideNYC'],120
2019-06-26 17:25:55,"b'Before world cup all talks were around how many times 500 will be scored, as of now no team reached 400 yet. And here chasing 230 is getting tough. #CWC19'",b'HarshitPurwar',['CWC19'],567
2019-06-26 17:25:45,"b""Women's World Cup 2019: Bizarre fan outfits, Japanese heartache &amp; more as Italy &amp; Netherlands go\xc2\xa0through https://t.co/idFAJAAtxs""",b'SeymourProducts',[],365
2019-06-26 17:25:45,"b""Women's World Cup: Alex Scott talks French hip hop with\xc2\xa0JXSE https://t.co/t9eg7Yph05""",b'SeymourProducts',[],365
2019-06-26 17:25:44,"b'ICC World Cup 2019 - New Zealand vs Pakistan, Match 33 NZ: 237/6 after 50 overs PAK: 154/3 after 36 overs  H Sohail: 26 B Azam: 63  #NZvPAK'",b'khelkumbh',['NZvPAK'],27
